0	59
0	58
0	55
0	54
0	57
0	56
0	51
0	50
0	53
0	52
0	88
0	89
0	82
0	83
0	80
0	81
0	86
0	87
0	84
0	85
0	60
0	61
0	62
0	63
0	64
0	65
0	66
0	67
0	68
0	69
0	2
0	91
0	90
0	93
0	92
0	94
0	13
0	19
0	48
0	49
0	47
0	77
0	76
0	75
0	74
0	73
0	72
0	71
0	70
0	79
0	78
4	77
4	74
8	83
12	30
12	89
12	83
12	85
14	19
16	83
16	53
21	63
56	58
58	60
58	61
58	59
13	27
13	37
15	80
17	19
17	53
19	50
24	83
24	53
24	85
28	83
28	89
28	53
28	85
95	96
